gid,role,role_score,cluster_id,priority_score,evidence
100000008346837100,consolidator,0.957842,13,0.937038,Признаки консолидации. Вход 9: 254359.00 KZT; выход 25: 1258643.00 KZT; seed-путей 6.
100000000600707100,peripheral,0.200000,36,0.322796,Нет специфической роли. Вход 1: 89000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000000971908100,terminal,0.450000,7,0.322796,Наблюдаемый конец маршрута. Вход 1: 89000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002983426100,terminal,0.450000,8,0.322527,Наблюдаемый конец маршрута. Вход 1: 88945.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002952631100,terminal,0.450000,5,0.322419,Наблюдаемый конец маршрута. Вход 1: 48050.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003951827100,peripheral,0.200000,1,0.322286,Нет специфической роли. Вход 1: 9000.00 KZT; выход 2: 17000.00 KZT; seed-путей 2.
100000002689717100,peripheral,0.200000,8,0.321881,Нет специфической роли. Вход 1: 47500.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003125997100,peripheral,0.200000,10,0.321854,Нет специфической роли. Вход 1: 87750.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003636627100,peripheral,0.200000,7,0.321450,Нет специфической роли. Вход 1: 77000.00 KZT; выход 1: 10000.00 KZT; seed-путей 1.
100000000607731100,peripheral,0.200000,29,0.321316,Нет специфической роли. Вход 1: 20000.00 KZT; выход 1: 66666.00 KZT; seed-путей 1.
100000004291560100,terminal,0.450000,1,0.321208,Наблюдаемый конец маршрута. Вход 1: 47190.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000007020162100,terminal,0.450000,15,0.321181,Наблюдаемый конец маршрута. Вход 1: 86395.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003123296100,terminal,0.650000,11,0.321046,Наблюдаемый конец маршрута. Вход 1: 86200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005093521100,terminal,0.450000,3,0.320993,Наблюдаемый конец маршрута. Вход 1: 15200.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000001808684100,peripheral,0.200000,7,0.320912,Нет специфической роли. Вход 1: 48400.00 KZT; выход 1: 37700.00 KZT; seed-путей 1.
100000008748795100,terminal,0.450000,1,0.320670,Наблюдаемый конец маршрута. Вход 1: 47057.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000001632325100,terminal,0.650000,2,0.320373,Наблюдаемый конец маршрута. Вход 1: 85600.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002926970100,terminal,0.450000,8,0.320104,Наблюдаемый конец маршрута. Вход 1: 85000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003970394100,terminal,0.450000,11,0.320104,Наблюдаемый конец маршрута. Вход 1: 85000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007793871100,terminal,0.650000,8,0.319485,Наблюдаемый конец маршрута. Вход 1: 26000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002214664100,peripheral,0.200000,2,0.319297,Нет специфической роли. Вход 1: 7950.00 KZT; выход 1: 76950.00 KZT; seed-путей 1.
100000006595426100,terminal,0.650000,1,0.319162,Наблюдаемый конец маршрута. Вход 1: 84800.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002703376100,terminal,0.450000,1,0.319055,Наблюдаемый конец маршрута. Вход 1: 46501.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002934441100,terminal,0.650000,1,0.318796,Наблюдаемый конец маршрута. Вход 2: 60845.60 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008628818100,peripheral,0.200000,8,0.318785,Нет специфической роли. Вход 1: 46310.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000002662768100,terminal,0.450000,3,0.318624,Наблюдаемый конец маршрута. Вход 1: 84300.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004601193100,peripheral,0.200000,12,0.318489,Нет специфической роли. Вход 1: 84000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002870937100,terminal,0.450000,7,0.318220,Наблюдаемый конец маршрута. Вход 1: 83700.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001046057100,terminal,0.450000,10,0.318085,Наблюдаемый конец маршрута. Вход 1: 83420.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008349675100,peripheral,0.200000,7,0.317951,Нет специфической роли. Вход 1: 46520.00 KZT; выход 1: 36650.00 KZT; seed-путей 1.
100000008729597100,terminal,0.450000,4,0.317682,Наблюдаемый конец маршрута. Вход 1: 83090.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001130176100,terminal,0.650000,1,0.317601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000005809252100,terminal,0.450000,6,0.317601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000006679055100,terminal,0.450000,3,0.317601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000007863304100,terminal,0.450000,6,0.317601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000003061115100,peripheral,0.200000,1,0.317574,Нет специфической роли. Вход 1: 45000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003781406100,terminal,0.650000,11,0.317574,Наблюдаемый конец маршрута. Вход 1: 45000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002391278100,peripheral,0.200000,27,0.317143,Нет специфической роли. Вход 1: 30000.00 KZT; выход 1: 52700.00 KZT; seed-путей 1.
100000007754369100,terminal,0.450000,1,0.316740,Наблюдаемый конец маршрута. Вход 1: 82424.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007267915100,peripheral,0.200000,17,0.316399,Нет специфической роли. Вход 2: 21000.00 KZT; выход 1: 10000.00 KZT; seed-путей 1.
100000002516862100,peripheral,0.200000,58,0.316201,Нет специфической роли. Вход 1: 81710.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003865939100,terminal,0.450000,68,0.316067,Наблюдаемый конец маршрута. Вход 1: 81465.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007153161100,peripheral,0.200000,1,0.315690,Нет специфической роли. Вход 1: 44997.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000006901046100,peripheral,0.200000,5,0.315663,Нет специфической роли. Вход 1: 75800.00 KZT; выход 1: 5500.00 KZT; seed-путей 1.
100000002621434100,terminal,0.450000,9,0.315394,Наблюдаемый конец маршрута. Вход 1: 81000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008432942100,terminal,0.650000,1,0.315286,Наблюдаемый конец маршрута. Вход 1: 44542.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002566204100,terminal,0.450000,8,0.315124,Наблюдаемый конец маршрута. Вход 1: 80805.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003561031100,peripheral,0.200000,4,0.314863,Нет специфической роли. Вход 1: 13300.00 KZT; выход 1: 5000.00 KZT; seed-путей 1.
100000004673335100,peripheral,0.200000,30,0.314855,Нет специфической роли. Вход 1: 80000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008673001100,peripheral,0.200000,20,0.314855,Нет специфической роли. Вход 1: 80000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008251939100,peripheral,0.200000,8,0.314478,Нет специфической роли. Вход 1: 44360.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003345947100,peripheral,0.200000,4,0.314317,Нет специфической роли. Вход 1: 79500.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000004094958100,transit,0.684527,47,0.314182,Признаки транзита. Вход 1: 39000.00 KZT; выход 1: 40000.00 KZT; seed-путей 1.
100000003232675100,peripheral,0.200000,13,0.314075,Нет специфической роли. Вход 1: 44000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000007749092100,peripheral,0.200000,5,0.313913,Нет специфической роли. Вход 1: 7650.00 KZT; выход 1: 70375.00 KZT; seed-путей 1.
100000001952325100,terminal,0.650000,2,0.313779,Наблюдаемый конец маршрута. Вход 1: 77888.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005709551100,terminal,0.450000,13,0.313698,Наблюдаемый конец маршрута. Вход 1: 24560.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000005628518100,terminal,0.650000,19,0.313644,Наблюдаемый конец маршрута. Вход 1: 77000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008778010100,peripheral,0.200000,2,0.313375,Нет специфической роли. Вход 1: 76950.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008737422100,terminal,0.450000,2,0.313240,Наблюдаемый конец маршрута. Вход 1: 76903.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003581109100,terminal,0.450000,1,0.312998,Наблюдаемый конец маршрута. Вход 1: 42750.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000005931985100,terminal,0.450000,14,0.312971,Наблюдаемый конец маршрута. Вход 1: 76000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008712827100,terminal,0.450000,2,0.312971,Наблюдаемый конец маршрута. Вход 1: 76000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005497148100,peripheral,0.200000,6,0.312756,Нет специфической роли. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000008297199100,terminal,0.450000,1,0.312594,Наблюдаемый конец маршрута. Вход 1: 42268.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008703533100,peripheral,0.200000,10,0.312029,Нет специфической роли. Вход 1: 75000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001597505100,peripheral,0.200000,32,0.311973,Нет специфической роли. Вход 1: 26460.00 KZT; выход 1: 12920.00 KZT; seed-путей 1.
100000006490615100,peripheral,0.200000,13,0.311921,Нет специфической роли. Вход 1: 41600.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000006048193100,terminal,0.450000,1,0.311787,Наблюдаемый конец маршрута. Вход 1: 41559.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000004500781100,peripheral,0.200000,15,0.311356,Нет специфической роли. Вход 1: 74000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000004792397100,terminal,0.450000,2,0.311087,Наблюдаемый конец маршрута. Вход 1: 73520.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004580254100,terminal,0.650000,17,0.310985,Наблюдаемый конец маршрута. Вход 2: 27940.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008718811100,terminal,0.450000,2,0.310952,Наблюдаемый конец маршрута. Вход 1: 73300.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006030946100,terminal,0.450000,2,0.310818,Наблюдаемый конец маршрута. Вход 1: 73289.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003831201100,terminal,0.650000,1,0.310710,Наблюдаемый конец маршрута. Вход 1: 40500.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002488629100,terminal,0.450000,7,0.310683,Наблюдаемый конец маршрута. Вход 1: 73050.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002757791100,terminal,0.450000,27,0.310683,Наблюдаемый конец маршрута. Вход 1: 73050.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008737958100,terminal,0.650000,2,0.310452,Наблюдаемый конец маршрута. Вход 2: 53373.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004890713100,peripheral,0.200000,8,0.310441,Нет специфической роли. Вход 1: 40485.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000007333038100,peripheral,0.200000,14,0.309996,Нет специфической роли. Вход 1: 17500.00 KZT; выход 2: 34994.00 KZT; seed-путей 1.
100000001220124100,peripheral,0.200000,4,0.309902,Нет специфической роли. Вход 1: 40000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003091142100,peripheral,0.200000,1,0.309902,Нет специфической роли. Вход 1: 40000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003943247100,terminal,0.450000,1,0.309902,Наблюдаемый конец маршрута. Вход 1: 40000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000006351075100,peripheral,0.200000,39,0.309902,Нет специфической роли. Вход 1: 40000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000001052789100,terminal,0.450000,19,0.309876,Наблюдаемый конец маршрута. Вход 1: 70975.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001380986100,terminal,0.450000,9,0.309472,Наблюдаемый конец маршрута. Вход 1: 70170.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001853812100,terminal,0.450000,4,0.309068,Наблюдаемый конец маршрута. Вход 1: 70000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004030553100,peripheral,0.200000,4,0.309068,Нет специфической роли. Вход 1: 70000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000005877725100,terminal,0.450000,2,0.309068,Наблюдаемый конец маршрута. Вход 1: 70000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006008169100,terminal,0.450000,11,0.309068,Наблюдаемый конец маршрута. Вход 1: 70000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006257675100,peripheral,0.200000,21,0.309068,Нет специфической роли. Вход 1: 70000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008027922100,peripheral,0.200000,22,0.309068,Нет специфической роли. Вход 1: 70000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000006641671100,transit,0.326726,4,0.308827,Признаки транзита. Вход 2: 22000.00 KZT; выход 1: 25000.00 KZT; seed-путей 1.
100000003039473100,terminal,0.450000,5,0.308449,Наблюдаемый конец маршрута. Вход 1: 23000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000008097580100,terminal,0.650000,4,0.307619,Наблюдаемый конец маршрута. Вход 2: 32000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008776420100,terminal,0.450000,2,0.307587,Наблюдаемый конец маршрута. Вход 1: 69500.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003133045100,peripheral,0.200000,50,0.307318,Нет специфической роли. Вход 1: 68000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000004747154100,peripheral,0.200000,50,0.306780,Нет специфической роли. Вход 1: 67000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000005142492100,peripheral,0.200000,7,0.306780,Нет специфической роли. Вход 1: 10000.00 KZT; выход 1: 57000.00 KZT; seed-путей 1.
100000002188586100,peripheral,0.200000,8,0.306538,Нет специфической роли. Вход 1: 38310.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000005939154100,terminal,0.650000,5,0.306430,Наблюдаемый конец маршрута. Вход 1: 22000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000004192865100,terminal,0.450000,29,0.306242,Наблюдаемый конец маршрута. Вход 1: 66666.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005052998100,peripheral,0.200000,1,0.305999,Нет специфической роли. Вход 1: 9500.00 KZT; выход 1: 28400.00 KZT; seed-путей 2.
100000008712991100,terminal,0.450000,2,0.305703,Наблюдаемый конец маршрута. Вход 1: 66100.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004713684100,terminal,0.450000,1,0.305596,Наблюдаемый конец маршрута. Вход 1: 37500.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002236528100,terminal,0.450000,7,0.305569,Наблюдаемый конец маршрута. Вход 1: 66000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000831684100,peripheral,0.200000,11,0.305165,Нет специфической роли. Вход 1: 15000.00 KZT; выход 1: 50000.00 KZT; seed-путей 1.
100000002199091100,terminal,0.450000,2,0.305165,Наблюдаемый конец маршрута. Вход 1: 65000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002511825100,terminal,0.450000,1,0.305165,Наблюдаемый конец маршрута. Вход 1: 65000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002863356100,peripheral,0.200000,2,0.305165,Нет специфической роли. Вход 1: 45000.00 KZT; выход 1: 20000.00 KZT; seed-путей 1.
100000004066370100,peripheral,0.200000,36,0.305165,Нет специфической роли. Вход 1: 65000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000004400361100,terminal,0.450000,5,0.304976,Наблюдаемый конец маршрута. Вход 1: 10000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000006557763100,terminal,0.450000,3,0.304976,Наблюдаемый конец маршрута. Вход 1: 10000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000003500764100,peripheral,0.200000,17,0.304815,Нет специфической роли. Вход 1: 21000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000005608515100,terminal,0.650000,7,0.303819,Наблюдаемый конец маршрута. Вход 1: 64000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006111442100,terminal,0.450000,10,0.303819,Наблюдаемый конец маршрута. Вход 1: 64000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006989106100,terminal,0.650000,7,0.303819,Наблюдаемый конец маршрута. Вход 1: 64000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001677389100,peripheral,0.200000,17,0.303740,Нет специфической роли. Вход 1: 11000.00 KZT; выход 1: 5400.00 KZT; seed-путей 1.
100000006706519100,peripheral,0.200000,1,0.303308,Нет специфической роли. Вход 1: 36000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008491390100,terminal,0.450000,1,0.303308,Наблюдаемый конец маршрута. Вход 1: 36000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000001286703100,peripheral,0.200000,38,0.303200,Нет специфической роли. Вход 1: 20500.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000001229743100,peripheral,0.200000,1,0.303067,Нет специфической роли. Вход 1: 7000.00 KZT; выход 1: 9000.00 KZT; seed-путей 1.
100000003567087100,terminal,0.450000,2,0.302877,Наблюдаемый конец маршрута. Вход 1: 62115.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000673915100,peripheral,0.200000,35,0.302796,Нет специфической роли. Вход 1: 20200.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000004070530100,peripheral,0.200000,38,0.302392,Нет специфической роли. Вход 1: 20000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000004629688100,peripheral,0.200000,16,0.302392,Нет специфической роли. Вход 1: 5000.00 KZT; выход 1: 15000.00 KZT; seed-путей 3.
100000002844652100,terminal,0.450000,7,0.302204,Наблюдаемый конец маршрута. Вход 1: 61360.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005979037100,peripheral,0.200000,4,0.301800,Нет специфической роли. Вход 1: 60300.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008652094100,terminal,0.450000,1,0.301692,Наблюдаемый конец маршрута. Вход 1: 35000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002242066100,peripheral,0.200000,34,0.301666,Нет специфической роли. Вход 1: 60000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002404112100,peripheral,0.200000,26,0.301666,Нет специфической роли. Вход 1: 60000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003192220100,terminal,0.650000,53,0.301666,Наблюдаемый конец маршрута. Вход 1: 60000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003942602100,transit,0.752211,2,0.301666,Признаки транзита. Вход 1: 30000.00 KZT; выход 1: 30000.00 KZT; seed-путей 1.
100000008765627100,terminal,0.450000,7,0.301666,Наблюдаемый конец маршрута. Вход 1: 60000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008774237100,peripheral,0.200000,24,0.301666,Нет специфической роли. Вход 1: 50000.00 KZT; выход 1: 10000.00 KZT; seed-путей 1.
100000003148220100,peripheral,0.200000,57,0.301517,Нет специфической роли. Вход 1: 5650.00 KZT; выход 2: 43400.00 KZT; seed-путей 1.
100000005620225100,terminal,0.650000,1,0.301300,Наблюдаемый конец маршрута. Вход 2: 49845.66 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002478829100,peripheral,0.200000,21,0.299539,Нет специфической роли. Вход 1: 34000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000007484343100,terminal,0.650000,1,0.299308,Наблюдаемый конец маршрута. Вход 2: 26757.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008757301100,peripheral,0.200000,1,0.298839,Нет специфической роли. Вход 1: 58398.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003247600100,peripheral,0.200000,3,0.298570,Нет специфической роли. Вход 1: 58000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002845605100,terminal,0.450000,1,0.298301,Наблюдаемый конец маршрута. Вход 1: 57567.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002380341100,terminal,0.450000,1,0.298166,Наблюдаемый конец маршрута. Вход 1: 57566.40 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008028628100,terminal,0.450000,2,0.297762,Наблюдаемый конец маршрута. Вход 1: 57224.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004526651100,peripheral,0.200000,9,0.297655,Нет специфической роли. Вход 1: 33000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000002737980100,terminal,0.450000,5,0.297386,Наблюдаемый конец маршрута. Вход 1: 32900.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002305007100,terminal,0.450000,2,0.297359,Наблюдаемый конец маршрута. Вход 1: 56000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002864680100,terminal,0.450000,11,0.297224,Наблюдаемый конец маршрута. Вход 1: 55932.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002891765100,terminal,0.450000,15,0.296955,Наблюдаемый конец маршрута. Вход 1: 55576.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008745489100,terminal,0.450000,2,0.296820,Наблюдаемый конец маршрута. Вход 1: 55539.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001379511100,terminal,0.450000,10,0.296551,Наблюдаемый конец маршрута. Вход 1: 55000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002217806100,peripheral,0.200000,37,0.296551,Нет специфической роли. Вход 1: 55000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002852402100,terminal,0.450000,16,0.296551,Наблюдаемый конец маршрута. Вход 1: 55000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008259451100,terminal,0.450000,15,0.296551,Наблюдаемый конец маршрута. Вход 1: 55000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008736760100,terminal,0.450000,2,0.295609,Наблюдаемый конец маршрута. Вход 1: 54757.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002702968100,peripheral,0.200000,8,0.295367,Нет специфической роли. Вход 1: 31600.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008405209100,terminal,0.450000,17,0.295340,Наблюдаемый конец маршрута. Вход 1: 54400.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008008463100,terminal,0.450000,7,0.295071,Наблюдаемый конец маршрута. Вход 1: 54180.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008116374100,terminal,0.450000,5,0.294828,Наблюдаемый конец маршрута. Вход 1: 31284.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003024542100,terminal,0.450000,3,0.294209,Наблюдаемый конец маршрута. Вход 1: 8500.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000006888238100,peripheral,0.200000,57,0.294119,Нет специфической роли. Вход 1: 18000.00 KZT; выход 1: 30000.00 KZT; seed-путей 1.
100000000533217100,terminal,0.450000,1,0.293994,Наблюдаемый конец маршрута. Вход 1: 53587.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001696818100,terminal,0.450000,3,0.293859,Наблюдаемый конец маршрута. Вход 1: 53550.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005940652100,terminal,0.450000,10,0.293806,Наблюдаемый конец маршрута. Вход 1: 8395.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000008219168100,terminal,0.650000,7,0.293590,Наблюдаемый конец маршрута. Вход 1: 53200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001130553100,peripheral,0.200000,6,0.293509,Нет специфической роли. Вход 1: 18000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000001251686100,terminal,0.450000,3,0.293509,Наблюдаемый конец маршрута. Вход 1: 18000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002660298100,peripheral,0.200000,8,0.293483,Нет специфической роли. Вход 1: 30900.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008746673100,terminal,0.450000,2,0.293321,Наблюдаемый конец маршрута. Вход 1: 53048.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004984689100,terminal,0.450000,4,0.293186,Наблюдаемый конец маршрута. Вход 1: 53030.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001684867100,terminal,0.450000,5,0.293079,Наблюдаемый конец маршрута. Вход 1: 30550.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000001241318100,terminal,0.450000,1,0.293052,Наблюдаемый конец маршрута. Вход 1: 53000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004321983100,peripheral,0.200000,27,0.292862,Нет специфической роли. Вход 1: 10840.00 KZT; выход 2: 36200.00 KZT; seed-путей 1.
100000004921657100,peripheral,0.200000,3,0.292810,Нет специфической роли. Вход 1: 8300.00 KZT; выход 1: 22190.00 KZT; seed-путей 2.
100000003097947100,peripheral,0.200000,4,0.292513,Нет специфической роли. Вход 1: 52980.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002613776100,terminal,0.650000,3,0.292406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008655035100,terminal,0.450000,7,0.292406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000006894637100,terminal,0.450000,1,0.292379,Наблюдаемый конец маршрута. Вход 1: 52831.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008493007100,transit,0.745355,2,0.291975,Признаки транзита. Вход 1: 26150.00 KZT; выход 1: 26150.00 KZT; seed-путей 1.
100000007303047100,terminal,0.450000,2,0.291841,Наблюдаемый конец маршрута. Вход 1: 52250.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
